@relation BasicAgentAAtraining-data

@attribute ghostVector1x NUMERIC
@attribute ghostVector1y NUMERIC
@attribute ghostVector2x NUMERIC
@attribute ghostVector2y NUMERIC
@attribute ghostVector3x NUMERIC
@attribute ghostVector3y NUMERIC
@attribute ghostVector4x NUMERIC
@attribute ghostVector4y NUMERIC
@attribute aliveGhost{1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute score NUMERIC
@attribute minimap1 {W,E,G}
@attribute minimap2 {W,E,G}
@attribute minimap3 {W,E,G}
@attribute minimap4 {W,E,G}
@attribute minimap5 {W,E,G}
@attribute minimap6 {W,E,G}
@attribute minimap7 {W,E,G}
@attribute minimap8 {W,E,G}
@attribute minimap9 {W,E,G}
@attribute minimap10 {W,E,G}
@attribute minimap11 {W,E,G}
@attribute minimap12 {W,E,G}
@attribute minimap13 {W,E,G}
@attribute minimap14 {W,E,G}
@attribute minimap15 {W,E,G}
@attribute minimap16 {W,E,G}
@attribute minimap17 {W,E,G}
@attribute minimap18 {W,E,G}
@attribute minimap19 {W,E,G}
@attribute minimap20 {W,E,G}
@attribute minimap21 {W,E,G}
@attribute minimap22 {W,E,G}
@attribute minimap23 {W,E,G}
@attribute minimap24 {W,E,G}
@attribute minimap25 {W,E,G}
@attribute isGhostNorth {True, False}
@attribute isGhostSouth {True, False}
@attribute isGhostEast  {True, False}
@attribute isGhostWest  {True, False}
@attribute isFoodNorth  {True, False}
@attribute isFoodSouth  {True, False}
@attribute isFoodEast   {True, False}
@attribute isFoodWest   {True, False}
@attribute action{Stop,South,North,West,East}
@attribute nextScore NUMERIC

@data
-6,2,-6,2,-6,2,-6,2,111,539,E,E,E,W,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,False,False,False,False,False,False,True,False,North,538
-6,2,-6,2,-6,2,-6,2,111,538,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,False,False,False,False,False,False,False,False,North,537
-6,1,-6,1,-6,1,-6,1,111,537,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,E,False,False,False,False,False,False,False,False,West,536
-6,1,-6,1,-6,1,-6,1,111,536,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,North,535
-6,1,-6,1,-6,1,-6,1,111,535,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,North,534
-6,-1,-6,-1,-6,-1,-6,-1,111,534,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,533
-5,0,-5,0,-5,0,-5,0,111,533,E,E,E,E,E,W,E,W,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,532
-3,0,-3,0,-3,0,-3,0,111,532,W,E,E,E,E,W,W,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,531
-3,0,-3,0,-3,0,-3,0,111,531,E,W,E,E,E,E,W,W,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,530
-2,0,-2,0,-2,0,-2,0,111,530,E,E,W,E,E,E,E,W,W,E,G,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,True,West,629
-1,-1,-1,-1,-1,-1,-1,-1,111,629,W,E,E,W,E,W,G,E,W,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,South,628
1,4,6,0,8,-6,13,-2,0,0,W,E,W,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,False,False,False,False,False,False,False,False,East,-1
-1,4,5,0,6,-6,12,-2,0,-1,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,False,False,False,False,False,False,False,False,North,-2
-1,3,5,-1,7,-7,13,-3,0,-2,E,W,E,E,E,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,E,W,False,False,False,False,False,False,False,False,North,-3
-2,2,6,-2,8,-8,13,-4,0,-3,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,E,W,G,E,E,E,W,False,False,False,False,False,False,False,False,East,-4
-3,2,4,-2,8,-8,12,-3,0,-4,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,False,False,False,False,False,False,False,False,North,-5
-3,1,4,-3,7,-9,12,-4,0,-5,W,E,W,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,W,W,W,W,False,False,False,False,False,False,False,False,North,-6
-2,0,4,-4,7,-10,11,-5,0,-6,W,E,E,E,E,W,W,E,W,E,G,E,E,W,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,-7
-1,0,5,-4,7,-10,13,-5,0,-7,E,W,E,E,E,E,W,W,E,W,E,G,E,E,W,W,W,W,W,W,W,W,W,W,W,False,False,False,True,False,False,False,False,West,192
7,-4,7,-4,9,-10,13,-5,1000,192,W,E,W,E,E,W,E,W,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,West,191
9,-4,9,-4,10,-10,15,-5,1000,191,W,W,E,W,E,W,W,E,W,W,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,South,190
9,-3,9,-3,10,-9,15,-4,1000,190,W,W,E,W,E,W,W,E,W,E,W,W,E,W,W,W,W,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,South,189
10,-2,10,-2,11,-8,15,-4,1000,189,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,E,W,W,W,W,E,E,E,False,False,False,False,False,False,False,False,South,188
9,-1,9,-1,12,-7,15,-3,1000,188,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,E,W,W,False,False,False,False,False,False,False,False,South,187
9,0,9,0,12,-5,14,-2,1000,187,W,W,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,False,False,False,False,False,False,False,False,East,186
8,1,8,1,11,-5,12,-2,1000,186,W,E,W,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,W,W,E,W,E,E,False,False,False,False,False,False,False,False,East,185
7,0,7,0,10,-5,10,-2,1000,185,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,False,False,False,False,False,False,False,False,East,184
7,0,7,0,9,-5,9,-2,1000,184,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,E,False,False,False,False,False,False,False,False,East,183
6,0,6,0,8,-4,9,-2,1000,183,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,W,W,E,W,E,E,E,E,E,False,False,False,False,False,False,False,False,East,182
4,0,4,0,6,-4,9,-2,1000,182,E,E,E,W,E,E,E,E,W,W,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,False,False,False,False,False,False,False,False,East,181
2,0,2,0,6,-4,8,-3,1000,181,E,E,W,E,E,E,E,W,W,W,E,E,E,E,G,W,E,W,W,E,E,E,E,W,E,False,False,False,False,False,False,False,False,East,180
1,0,1,0,5,-5,7,-3,1000,180,E,W,E,E,E,E,W,W,W,W,E,E,E,G,E,E,W,W,E,E,E,E,W,E,E,False,False,True,False,False,False,False,False,East,379
4,-6,4,-6,4,-6,6,-4,1100,379,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,False,False,False,False,False,False,False,False,East,378
3,-6,3,-6,3,-6,5,-3,1100,378,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,False,False,False,False,False,False,False,False,East,377
2,-6,2,-6,2,-6,5,-3,1100,377,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,E,E,W,W,E,E,E,W,E,E,False,False,False,False,False,False,False,False,West,376
2,-6,2,-6,2,-6,6,-3,1100,376,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,False,False,False,False,False,False,False,False,West,375
4,-6,4,-6,4,-6,7,-4,1100,375,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,False,False,False,False,False,False,False,False,North,374
3,-7,3,-7,3,-7,7,-5,1100,374,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,False,False,False,False,False,False,False,False,East,373
1,-7,1,-7,1,-7,5,-5,1100,373,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,False,False,False,False,False,False,False,False,South,372
1,-6,1,-6,1,-6,5,-3,1100,372,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,False,False,False,False,False,False,False,False,East,371
1,-6,1,-6,1,-6,5,-3,1100,371,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,E,E,W,W,E,E,E,W,E,E,False,False,False,False,False,False,False,False,West,370
2,-6,2,-6,2,-6,6,-4,1100,370,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,False,False,False,False,False,False,False,False,North,369
1,-7,1,-7,1,-7,5,-5,1100,369,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,False,False,False,False,False,False,False,False,North,368
1,-8,1,-8,1,-8,5,-7,1100,368,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,West,367
1,-8,1,-8,1,-8,6,-6,1100,367,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,E,E,E,E,E,False,False,False,False,False,False,False,False,South,366
0,-7,0,-7,0,-7,6,-4,1100,366,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,False,False,False,False,False,False,False,False,South,365
0,-6,0,-6,0,-6,6,-4,1100,365,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,False,False,False,False,False,False,False,False,East,364
-1,-6,-1,-6,-1,-6,5,-3,1100,364,E,E,E,E,W,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,False,False,False,False,False,False,False,False,North,363
-1,-7,-1,-7,-1,-7,5,-4,1100,363,W,W,W,W,W,E,E,E,E,W,W,E,E,W,W,W,E,E,W,E,W,E,E,W,W,False,False,False,False,False,False,False,False,West,362
1,-7,1,-7,1,-7,7,-4,1100,362,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,W,W,E,E,W,False,False,False,False,False,False,False,False,South,361
0,-6,0,-6,0,-6,7,-3,1100,361,W,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,W,E,E,W,E,W,E,E,W,False,False,False,False,False,False,False,False,West,360
2,-6,2,-6,2,-6,8,-4,1100,360,E,W,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,E,E,E,E,W,E,E,False,False,False,False,False,False,False,False,West,359
4,-6,4,-6,4,-6,8,-4,1100,359,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,W,E,W,W,E,E,E,E,W,E,False,False,False,False,False,False,False,False,West,358
4,-6,4,-6,4,-6,10,-4,1100,358,E,E,E,W,E,E,E,E,W,W,E,E,E,E,E,W,W,E,W,W,E,E,E,E,W,False,False,False,False,False,False,False,False,South,357
5,-5,5,-5,5,-5,9,-3,1100,357,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,E,E,E,E,E,W,W,E,W,W,False,False,False,False,False,False,False,False,South,356
4,-4,4,-4,4,-4,10,-2,1100,356,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,South,355
4,-3,4,-3,4,-3,10,0,1100,355,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,W,W,False,False,False,False,False,False,False,False,South,354
4,-2,4,-2,4,-2,10,2,1100,354,E,W,E,E,E,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,False,False,False,False,False,False,False,False,East,353
4,-2,4,-2,4,-2,9,1,1100,353,W,E,E,E,E,W,E,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,W,E,E,False,False,False,False,False,False,False,False,East,352
4,-2,4,-2,4,-2,8,1,1100,352,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,False,False,False,False,False,False,False,False,East,351
2,-2,2,-2,2,-2,7,2,1100,351,E,E,E,E,G,W,W,W,W,W,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,False,False,False,False,False,False,False,False,East,350
0,-2,0,-2,0,-2,6,3,1100,350,E,E,G,E,E,W,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,False,False,False,False,False,False,False,False,East,349
-1,-2,-1,-2,-1,-2,5,4,1100,349,E,G,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,False,False,False,False,False,False,False,False,East,348
-2,-2,-2,-2,-2,-2,4,5,1100,348,G,E,E,E,W,W,W,W,E,W,E,E,E,E,W,W,W,W,E,W,E,E,W,E,E,False,False,False,False,False,False,False,False,East,347
-2,-2,-2,-2,-2,-2,3,4,1100,347,G,E,E,W,E,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,False,False,False,False,False,False,False,False,South,346
-3,-1,-3,-1,-3,-1,4,5,1100,346,W,W,W,W,W,E,E,E,W,E,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,False,False,False,False,False,False,False,False,South,345
-3,0,-3,0,-3,0,3,6,1100,345,W,W,W,W,W,W,W,W,W,W,E,E,E,W,E,W,W,E,W,E,E,E,E,W,E,False,False,False,False,False,False,False,False,West,344
-3,0,-3,0,-3,0,4,6,1100,344,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,W,W,W,E,W,E,E,E,E,W,False,False,False,False,False,False,False,False,West,343
-1,0,-1,0,-1,0,4,6,1100,343,W,W,W,W,W,W,W,W,W,W,E,G,E,E,E,W,W,W,W,E,E,E,E,E,E,False,False,False,True,False,False,False,False,West,542
5,6,5,6,5,6,5,6,1110,542,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,West,541
6,6,6,6,6,6,6,6,1110,541,E,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,West,540
8,6,8,6,8,6,8,6,1110,540,W,E,W,W,W,W,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,West,539
9,6,9,6,9,6,9,6,1110,539,G,W,E,W,W,W,W,W,W,W,W,E,E,E,E,W,E,W,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,West,538
10,7,10,7,10,7,10,7,1110,538,W,G,W,E,W,W,W,W,W,W,E,W,E,E,E,E,W,E,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,North,537
10,7,10,7,10,7,10,7,1110,537,W,W,W,W,W,E,W,E,E,E,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,False,False,False,False,False,False,False,False,North,536
10,5,10,5,10,5,10,5,1110,536,E,W,E,E,E,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,False,False,False,False,False,False,False,False,East,535
9,6,9,6,9,6,9,6,1110,535,W,E,E,E,E,W,E,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,W,E,E,False,False,False,False,False,False,False,False,East,534
7,6,7,6,7,6,7,6,1110,534,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,False,False,False,False,False,False,False,False,East,533
6,7,6,7,6,7,6,7,1110,533,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,False,False,False,False,False,False,False,False,East,532
5,6,5,6,5,6,5,6,1110,532,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,False,False,False,False,False,False,False,False,East,531
4,6,4,6,4,6,4,6,1110,531,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,False,False,False,False,False,False,False,False,East,530
3,7,3,7,3,7,3,7,1110,530,E,E,E,E,W,W,W,W,E,W,E,E,E,E,W,W,W,W,E,W,E,E,W,E,E,False,False,False,False,False,False,False,False,East,529
2,8,2,8,2,8,2,8,1110,529,E,E,E,W,E,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,False,False,False,False,False,False,False,False,North,528
3,7,3,7,3,7,3,7,1110,528,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,W,W,E,W,E,False,False,False,False,False,False,False,False,North,527
3,6,3,6,3,6,3,6,1110,527,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,W,W,E,W,E,E,W,E,W,E,False,False,False,False,False,False,False,False,North,526
2,5,2,5,2,5,2,5,1110,526,W,W,E,W,E,E,W,E,E,E,W,W,E,W,E,E,W,E,W,E,W,W,E,W,W,False,False,False,False,False,False,False,False,North,525
3,4,3,4,3,4,3,4,1110,525,E,W,E,E,E,W,W,E,W,E,E,W,E,W,E,W,W,E,W,W,W,E,E,E,E,False,False,False,False,False,False,False,False,North,524
2,3,2,3,2,3,2,3,1110,524,W,W,E,W,E,E,W,E,W,E,W,W,E,W,W,W,E,E,E,E,W,W,E,W,E,False,False,False,False,False,False,False,False,North,523
3,2,3,2,3,2,3,2,1110,523,E,W,E,W,E,W,W,E,W,W,W,E,E,E,E,W,W,E,W,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,522
3,2,3,2,3,2,3,2,1110,522,W,E,W,E,E,W,E,W,W,E,E,E,E,E,E,W,E,W,E,W,E,E,E,E,E,False,False,False,False,False,False,False,False,East,521
3,2,3,2,3,2,3,2,1110,521,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,East,520
2,2,2,2,2,2,2,2,1110,520,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,E,E,E,E,G,False,False,False,False,False,False,False,False,South,519
2,3,2,3,2,3,2,3,1110,519,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,W,E,W,W,E,False,False,False,False,False,False,False,False,South,518
1,4,1,4,1,4,1,4,1110,518,E,E,E,W,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,E,E,E,W,E,False,False,False,False,False,False,False,False,East,517
0,4,0,4,0,4,0,4,1110,517,E,E,W,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,W,E,E,W,E,W,False,False,False,False,False,False,False,False,East,516
-1,4,-1,4,-1,4,-1,4,1110,516,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,False,False,False,False,False,False,False,False,North,515
0,3,0,3,0,3,0,3,1110,515,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,W,W,E,W,W,False,False,False,False,False,False,False,False,North,514
-14,4,-13,-2,-5,-4,1,-6,0,0,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,W,E,E,W,E,W,False,False,False,False,False,False,False,False,East,-1
-14,4,-14,-1,-5,-4,0,-6,0,-1,E,E,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,W,E,W,W,False,False,False,False,False,False,False,False,South,-2
-15,5,-14,1,-5,-4,0,-5,0,-2,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,False,False,False,False,False,False,False,False,South,-3
-16,6,-14,2,-5,-2,0,-3,0,-3,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,E,E,E,W,W,False,False,False,False,False,False,False,False,South,-4
-16,7,-14,3,-5,-2,0,-2,0,-4,W,W,G,W,W,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,E,W,E,W,W,False,False,False,False,False,False,False,False,South,-5
-16,8,-14,3,-5,-2,0,-2,0,-5,E,E,G,W,W,W,W,E,W,W,E,W,E,W,W,E,W,E,W,W,E,E,E,W,W,False,False,False,False,False,False,False,False,South,194
-17,9,-14,4,-6,-1,-17,9,1,194,W,W,W,W,W,E,E,E,W,W,W,W,E,W,W,E,W,E,W,W,E,W,E,W,W,False,False,False,False,False,False,False,False,South,193
-16,10,-14,6,-7,0,-16,10,1,193,W,W,W,W,W,W,W,W,W,W,E,E,E,W,W,W,W,E,W,W,E,W,E,W,W,False,False,False,False,False,False,False,False,West,192
-14,10,-13,5,-7,0,-14,10,1,192,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,W,False,False,False,False,False,False,False,False,West,191
-14,10,-13,5,-6,0,-14,10,1,191,W,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,False,False,False,False,False,False,False,False,West,190
-12,10,-11,5,-5,0,-12,10,1,190,W,W,W,W,W,W,W,W,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,E,W,False,False,False,False,False,False,False,False,North,189
-11,9,-11,5,-6,-1,-11,9,1,189,W,W,W,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,W,E,E,W,False,False,False,False,False,False,False,False,North,188
-12,8,-12,4,-5,-2,-12,8,1,188,E,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,W,E,E,W,E,E,E,E,E,False,False,False,False,False,False,False,False,North,187
-13,7,-12,2,-4,-3,-13,7,1,187,E,W,E,W,W,E,W,E,E,W,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,False,False,False,False,False,False,False,False,North,186
-13,6,-11,1,-3,-4,-13,6,1,186,E,W,E,E,W,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,W,E,E,E,False,False,False,False,False,False,False,False,West,185
-13,6,-9,1,-3,-4,-13,6,1,185,E,E,W,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,E,W,E,W,E,E,False,False,False,False,False,False,False,False,West,184
-12,5,-9,1,-1,-4,-12,5,1,184,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,W,W,E,W,E,E,W,E,W,E,False,False,False,False,False,False,False,False,South,183
-12,7,-9,2,-2,-3,-12,7,1,183,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,W,W,E,W,E,False,False,False,False,False,False,False,False,South,182
-12,8,-9,4,-1,-2,-12,8,1,182,E,G,E,W,E,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,False,False,False,False,False,False,False,False,West,181
-11,8,-8,4,1,-2,-11,8,1,181,E,E,E,G,W,W,W,W,E,W,E,E,E,E,W,W,W,W,E,W,E,E,W,E,E,False,False,False,False,False,False,False,False,West,180
-9,8,-6,4,1,-2,-9,8,1,180,E,E,E,G,E,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,E,False,False,False,False,False,False,False,False,West,179
-7,8,-5,4,1,-2,-7,8,1,179,E,E,E,G,E,W,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,W,False,False,False,False,False,False,False,False,West,178
-5,8,-4,4,1,-2,-5,8,1,178,E,E,E,G,E,W,W,W,W,W,E,E,E,E,E,W,E,W,W,W,W,E,E,E,E,False,False,False,False,False,False,False,False,West,177
-4,7,-3,4,1,-2,-4,7,1,177,E,E,E,G,E,E,W,W,W,W,E,E,E,E,E,E,W,E,W,W,E,W,E,E,E,False,False,False,False,False,False,False,False,West,176
-3,8,-1,4,1,-2,-3,8,1,176,W,E,E,G,E,W,E,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,W,E,E,False,False,False,False,False,False,False,True,West,275
-2,7,1,4,1,-2,-2,7,1,275,E,W,E,G,E,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,False,False,False,False,False,False,False,False,South,274
-2,8,0,5,2,-1,-2,8,1,274,W,W,W,W,W,E,W,E,E,G,E,W,E,W,W,E,E,E,E,E,E,E,E,W,E,False,False,False,False,False,False,False,False,South,273
-2,8,0,6,2,0,-2,8,1,273,W,E,W,G,W,W,W,W,W,W,E,W,E,E,G,E,W,E,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,East,472
-2,8,-1,7,-2,8,-2,8,11,472,G,W,G,W,W,W,W,W,W,W,W,E,E,E,E,W,E,W,W,W,E,E,E,E,E,False,False,False,False,False,False,True,False,East,571
-4,8,-2,6,-4,8,-4,8,11,571,W,G,W,W,W,W,W,W,W,W,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,East,570
-5,8,-3,6,-5,8,-5,8,11,570,G,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,East,569
-6,8,-4,6,-6,8,-6,8,11,569,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,East,568
-6,8,-5,5,-6,8,-6,8,11,568,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,False,False,False,False,False,False,False,False,East,567
-8,8,-7,5,-8,8,-8,8,11,567,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,W,W,W,E,W,E,E,E,E,W,False,False,False,False,False,False,False,False,East,566
-10,8,-9,5,-10,8,-10,8,11,566,W,W,W,W,W,W,W,W,W,W,E,E,E,W,E,W,W,E,W,E,E,E,E,W,E,False,False,False,False,False,False,False,False,North,565
-10,7,-9,4,-10,7,-10,7,11,565,W,W,W,W,W,E,E,E,W,E,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,False,False,False,False,False,False,False,False,North,564
-10,6,-9,2,-10,6,-10,6,11,564,E,E,E,W,E,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,False,False,False,False,False,False,False,False,North,563
-10,4,-9,2,-10,4,-10,4,11,563,W,W,E,W,E,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,W,W,E,W,E,False,False,False,False,False,False,False,False,North,562
-10,4,-9,0,-10,4,-10,4,11,562,E,E,E,W,E,W,W,E,W,E,E,W,E,E,E,W,W,E,W,E,E,W,E,W,E,False,False,False,False,False,False,False,False,East,561
-10,4,-10,1,-10,4,-10,4,11,561,E,E,W,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,E,W,E,W,E,E,False,False,False,False,False,False,False,False,East,560
-11,5,-10,1,-11,5,-11,5,11,560,E,W,E,E,W,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,W,E,E,E,False,False,False,False,False,False,False,False,North,559
-11,3,-10,-1,-11,3,-11,3,11,559,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,False,False,False,False,False,False,False,False,East,558
-12,4,-11,-2,-12,4,-12,4,11,558,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,W,E,W,E,False,False,False,False,False,False,False,False,South,557
