@relation BustersKeyboardAgenttraining-data-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C16-L1

@attribute xPacmanPosition numeric
@attribute yPacmanPosition numeric
@attribute ghostPosition1x numeric
@attribute ghostPosition1y numeric
@attribute ghostPosition2x numeric
@attribute ghostPosition2y numeric
@attribute ghostPosition3x numeric
@attribute ghostPosition3y numeric
@attribute ghostPosition4x numeric
@attribute ghostPosition4y numeric
@attribute distanceGhost1 numeric
@attribute distanceGhost2 numeric
@attribute distanceGhost3 numeric
@attribute distanceGhost4 numeric
@attribute validActions {1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute lastAction {Stop,South,North,West,East}
@attribute aliveGhost {1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute score numeric
@attribute minimap1 {W,E,G}
@attribute minimap2 {W,E,G}
@attribute minimap3 {W,E,G}
@attribute minimap4 {W,E,G}
@attribute minimap5 {W,E,G}
@attribute minimap6 {W,E,G}
@attribute minimap7 {W,E,G}
@attribute minimap8 {W,E,G}
@attribute minimap9 {W,E,G}
@attribute minimap10 {W,E,G}
@attribute minimap11 {W,E,G}
@attribute minimap12 {W,E,G}
@attribute minimap13 {W,E,G}
@attribute minimap14 {W,E,G}
@attribute minimap15 {W,E,G}
@attribute minimap16 {W,E,G}
@attribute minimap17 {W,E,G}
@attribute minimap18 {W,E,G}
@attribute minimap19 {W,E,G}
@attribute minimap20 {W,E,G}
@attribute minimap21 {W,E,G}
@attribute minimap22 {W,E,G}
@attribute minimap23 {W,E,G}
@attribute minimap24 {W,E,G}
@attribute minimap25 {W,E,G}
@attribute nearestDot numeric
@attribute action {Stop,South,North,West,East}
@attribute nextScore numeric

@data
19,3,1,1,18,6,5,1,18,4,1000,4,1000,3,1001,South,1010,353,W,W,W,W,W,W,W,W,W,W,E,E,E,W,W,W,G,E,W,W,E,E,E,W,W,9999,West,352
18,3,1,1,18,7,5,1,18,5,1000,4,1000,1,1011,West,1010,352,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,E,W,E,E,W,E,E,G,E,W,9999,West,351
17,3,1,1,19,7,5,1,18,4,1000,6,1000,3,11,West,1010,351,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,G,E,E,E,E,E,E,9999,West,350
16,3,1,1,18,7,5,1,19,4,1000,6,1000,3,1011,West,1010,350,W,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,9999,North,349
16,4,1,1,18,7,5,1,19,3,1000,5,1000,3,1101,North,1010,349,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,9999,North,348
16,5,1,1,17,7,5,1,19,4,1000,3,1000,5,1111,North,1010,348,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,G,E,9999,East,347
17,5,1,1,18,7,5,1,19,3,1000,3,1000,3,11,East,1010,347,E,E,E,E,G,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,G,E,9999,East,346
18,5,1,1,18,6,5,1,19,4,1000,1,1000,1,1111,East,1010,346,E,E,E,E,W,E,W,E,G,W,E,E,E,E,W,E,W,G,E,W,E,E,E,E,W,9999,East,345
19,5,1,1,18,6,5,1,18,4,1000,2,1000,3,1101,East,1010,345,E,E,E,W,W,W,G,E,W,W,E,E,E,W,W,W,G,E,W,W,E,E,E,W,W,9999,South,344
19,4,1,1,18,6,5,1,18,3,1000,3,1000,2,1101,South,1010,344,W,W,W,W,W,E,G,E,W,W,W,E,E,W,W,E,E,E,W,W,W,G,E,W,W,9999,South,543
19,3,1,1,18,5,5,1,18,3,1000,3,1000,1000,1001,South,1011,543,W,W,W,W,W,W,W,W,W,W,E,G,E,W,W,W,E,E,W,W,E,G,E,W,W,9999,West,542
18,3,1,1,18,5,5,1,7,1,1000,2,1000,1000,1011,West,1011,542,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,E,W,E,E,W,E,E,G,E,W,9999,West,541
17,3,1,1,18,6,5,1,7,1,1000,4,1000,1000,11,West,1011,541,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,9999,West,540
16,3,1,1,18,5,5,1,7,1,1000,4,1000,1000,1011,West,1011,540,W,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,G,9999,North,539
16,4,1,1,18,5,5,1,7,1,1000,3,1000,1000,1101,North,1011,539,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,G,E,E,E,W,E,9999,North,538
16,5,1,1,18,5,5,1,7,1,1000,2,1000,1000,1111,North,1011,538,W,E,E,E,E,E,E,E,W,E,W,E,E,E,G,E,E,E,W,E,W,E,E,E,E,9999,North,537
16,6,1,1,18,4,5,1,7,1,1000,4,1000,1000,1101,North,1011,537,E,E,E,W,G,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,9999,North,536
16,7,1,1,18,5,5,1,7,1,1000,4,1000,1000,1111,North,1011,536,W,E,E,E,G,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,9999,East,535
17,7,1,1,17,5,5,1,7,1,1000,2,1000,1000,11,East,1011,535,E,E,G,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,9999,East,534
18,7,1,1,16,5,5,1,7,1,1000,4,1000,1000,1111,East,1011,534,G,E,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,E,W,E,E,E,E,W,9999,South,533
18,6,1,1,15,5,5,1,7,1,1000,4,1000,1000,1110,South,1011,533,E,W,E,E,W,E,E,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,E,W,9999,South,532
18,5,1,1,15,5,5,1,7,1,1000,3,1000,1000,1111,South,1011,532,E,E,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,E,W,E,E,E,E,W,9999,South,531
18,4,1,1,15,4,5,1,7,1,1000,3,1000,1000,1110,South,1011,531,W,W,W,W,W,E,E,E,E,W,E,W,E,E,W,E,E,E,E,W,E,W,E,E,W,9999,South,530
18,3,1,1,15,3,5,1,7,1,1000,3,1000,1000,1011,South,1011,530,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,E,W,E,E,W,E,E,E,E,W,9999,West,529
8,4,1,8,1,6,18,6,19,8,11,9,12,16,11,West,0,-5,W,W,W,W,W,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,E,E,E,E,W,9999,West,-6
7,4,2,8,1,7,18,5,19,9,9,9,12,16,1110,West,0,-6,W,W,W,W,W,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,9999,West,-7
7,4,2,9,1,7,18,4,19,8,10,9,11,15,1110,West,0,-7,W,W,W,W,W,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,9999,North,-8
7,5,1,9,2,7,18,4,19,7,10,7,12,15,1101,North,0,-8,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,9999,North,-9
7,6,1,8,2,6,18,4,19,8,8,5,13,13,1111,North,0,-9,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,9999,West,-10
6,6,1,7,2,7,19,4,19,7,6,5,15,13,1110,West,0,-10,E,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,9999,West,-11
6,6,1,7,1,7,19,4,18,7,6,6,15,14,1110,West,0,-11,E,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,9999,West,-12
6,6,1,7,1,7,19,3,18,8,6,6,16,13,1110,West,0,-12,E,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,9999,North,-13
6,7,1,6,1,6,19,3,18,7,6,6,17,12,111,North,0,-13,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,9999,North,-14
6,7,1,5,1,5,19,4,18,7,7,7,16,13,111,North,0,-14,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,9999,West,-15
5,7,2,5,1,6,18,4,18,6,5,5,16,13,1011,West,0,-15,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,9999,West,-16
4,7,2,5,1,7,18,4,18,7,4,3,17,14,1110,West,0,-16,G,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,9999,West,-17
4,7,1,5,1,7,18,4,18,7,5,3,17,15,1110,West,0,-17,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,9999,West,-18
4,7,2,5,1,8,18,4,18,6,4,4,17,16,1110,West,0,-18,G,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,9999,North,-19
4,8,2,5,1,8,19,4,18,5,5,3,19,18,1111,North,0,-19,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,9999,West,-20
3,8,1,5,2,8,18,4,19,5,5,1,19,20,11,West,0,-20,E,E,E,E,W,E,E,W,E,E,E,G,E,E,E,E,E,W,E,E,W,W,W,W,W,9999,West,179
2,8,1,5,3,1,19,4,19,4,4,1000,21,21,1111,West,100,179,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,W,W,W,W,9999,South,178
2,7,1,4,3,1,18,4,19,4,4,1000,19,21,1101,South,100,178,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,9999,West,177
1,7,1,3,3,1,19,4,19,3,4,1000,21,21,1110,West,100,177,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,9999,West,176
1,7,1,3,3,1,19,3,19,4,4,1000,22,22,1110,West,100,176,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,9999,West,175
1,7,2,3,3,1,19,3,19,3,5,1000,22,22,1110,West,100,175,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,9999,South,174
1,6,2,3,3,1,19,4,19,3,4,1000,20,20,1110,South,100,174,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,9999,South,173
1,5,1,3,3,1,19,4,18,3,2,1000,19,18,1110,South,100,173,W,W,G,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,9999,South,172
1,4,1,3,3,1,19,3,18,4,1,1000,19,18,1110,South,100,172,W,W,W,W,W,W,W,G,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,9999,South,371
1,3,1,1,3,1,19,3,19,4,1000,1000,18,18,1010,South,1100,371,W,W,G,W,G,W,W,W,W,W,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,9999,South,370
1,3,1,1,3,1,19,3,19,3,1000,1000,18,19,1010,South,1100,370,W,W,G,W,G,W,W,W,W,W,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,9999,South,369
1,3,1,1,3,1,19,3,19,4,1000,1000,18,18,1010,South,1100,369,W,W,G,W,G,W,W,W,W,W,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,9999,East,368
2,3,1,1,3,1,19,3,18,4,1000,1000,17,18,1001,East,1100,368,W,G,W,G,W,W,W,W,W,W,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,9999,East,367
2,3,1,1,3,1,18,3,18,5,1000,1000,16,19,1001,East,1100,367,W,G,W,G,W,W,W,W,W,W,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,9999,North,366
2,4,1,1,3,1,17,3,19,5,1000,1000,16,17,1111,North,1100,366,W,W,W,W,W,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,9999,North,365
2,5,1,1,3,1,17,3,18,5,1000,1000,17,15,1101,North,1100,365,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,9999,North,364
2,6,1,1,3,1,18,3,17,5,1000,1000,19,17,1111,North,1100,364,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,9999,North,363
2,7,1,1,3,1,17,3,18,5,1000,1000,19,17,1101,North,1100,363,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,9999,North,362
2,8,1,1,3,1,18,3,18,6,1000,1000,21,18,1111,North,1100,362,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,W,W,W,W,9999,East,361
3,8,1,1,3,1,18,3,18,6,1000,1000,20,16,11,East,1100,361,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,W,W,9999,East,360
4,8,1,1,3,1,17,3,17,6,1000,1000,18,16,1111,East,1100,360,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,9999,East,359
5,8,1,1,3,1,17,3,18,6,1000,1000,17,16,1101,East,1100,359,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,9999,East,358
5,8,1,1,3,1,17,3,18,5,1000,1000,17,15,1101,East,1100,358,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,9999,North,357
5,9,1,1,3,1,18,3,18,6,1000,1000,19,17,111,North,1100,357,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,356
6,9,1,1,3,1,18,3,18,5,1000,1000,18,17,11,East,1100,356,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,9999,East,355
7,9,1,1,3,1,17,3,18,4,1000,1000,16,16,101,East,1100,355,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,9999,East,354
7,9,1,1,3,1,17,3,18,4,1000,1000,16,17,101,East,1100,354,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,9999,East,353
7,9,1,1,3,1,17,3,19,4,1000,1000,16,18,101,East,1100,353,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,9999,East,352
7,9,1,1,3,1,17,3,19,3,1000,1000,16,18,101,East,1100,352,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,9999,East,351
7,9,1,1,3,1,17,3,19,3,1000,1000,16,17,101,East,1100,351,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,9999,South,350
7,8,1,1,3,1,16,3,18,3,1000,1000,14,15,1110,South,1100,350,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,9999,South,349
7,7,1,1,3,1,16,4,17,3,1000,1000,12,15,1101,South,1100,349,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,9999,South,348
7,6,1,1,3,1,16,5,18,3,1000,1000,10,14,1111,South,1100,348,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,9999,North,347
7,7,1,1,3,1,16,4,18,3,1000,1000,12,14,1101,North,1100,347,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,9999,North,346
7,8,1,1,3,1,15,4,18,4,1000,1000,12,14,1110,North,1100,346,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,9999,North,345
7,9,1,1,3,1,16,4,18,5,1000,1000,14,15,101,North,1100,345,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,9999,North,344
7,9,1,1,3,1,16,4,18,5,1000,1000,14,16,101,North,1100,344,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,9999,South,343
7,8,1,1,3,1,15,4,19,5,1000,1000,12,16,1110,South,1100,343,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,9999,South,342
7,7,1,1,3,1,16,4,19,4,1000,1000,12,15,1101,South,1100,342,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,9999,South,341
7,6,1,1,3,1,16,4,19,4,1000,1000,11,14,1111,South,1100,341,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,9999,North,340
7,7,1,1,3,1,16,3,19,4,1000,1000,13,15,1101,North,1100,340,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,9999,North,339
7,8,1,1,3,1,16,3,19,4,1000,1000,14,17,1110,North,1100,339,W,E,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,9999,East,338
8,8,1,1,3,1,16,4,19,3,1000,1000,12,15,11,East,1100,338,E,E,E,E,W,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,W,W,W,W,9999,East,337
9,8,1,1,3,1,16,4,18,3,1000,1000,11,14,1111,East,1100,337,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,9999,East,336
10,8,1,1,3,1,16,3,18,3,1000,1000,11,13,1101,East,1100,336,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,9999,North,335
10,9,1,1,3,1,16,4,18,3,1000,1000,11,14,111,North,1100,335,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,334
11,9,1,1,3,1,16,3,18,3,1000,1000,11,12,11,East,1100,334,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,333
12,9,1,1,3,1,17,3,17,3,1000,1000,11,11,111,East,1100,333,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,9999,East,332
13,9,1,1,3,1,18,3,17,3,1000,1000,11,9,101,East,1100,332,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,9999,East,331
13,9,1,1,3,1,19,3,16,3,1000,1000,12,8,101,East,1100,331,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,9999,South,330
13,8,1,1,3,1,19,4,16,4,1000,1000,10,8,1111,South,1100,330,E,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,9999,East,329
14,8,1,1,3,1,18,4,16,3,1000,1000,8,8,11,East,1100,329,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,W,W,9999,East,328
15,8,1,1,3,1,18,5,17,3,1000,1000,6,7,1111,East,1100,328,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,9999,East,327
16,8,1,1,3,1,18,6,17,3,1000,1000,4,6,1101,East,1100,327,E,E,W,E,G,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,9999,East,326
16,8,1,1,3,1,19,6,17,3,1000,1000,5,6,1101,East,1100,326,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,9999,South,325
16,7,1,1,3,1,18,6,17,3,1000,1000,3,4,1011,South,1100,325,W,E,E,E,E,E,E,W,E,G,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,9999,South,324
16,7,1,1,3,1,19,6,16,3,1000,1000,4,4,1011,South,1100,324,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,9999,South,323
16,7,1,1,3,1,18,6,16,3,1000,1000,3,5,1011,South,1100,323,W,E,E,E,E,E,E,W,E,G,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,9999,East,322
17,7,1,1,3,1,17,6,17,3,1000,1000,1,5,111,East,1100,322,E,E,E,E,E,E,W,G,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,9999,East,321
18,7,1,1,3,1,17,5,18,3,1000,1000,3,5,1111,East,1100,321,E,G,E,E,W,W,E,E,E,W,E,E,E,E,W,E,W,E,E,W,E,E,E,E,W,9999,East,320
19,7,1,1,3,1,17,5,19,3,1000,1000,4,4,1101,East,1100,320,G,E,E,W,W,E,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,9999,South,319
19,6,1,1,3,1,16,5,19,3,1000,1000,4,3,1101,South,1100,319,W,E,E,W,W,E,E,E,W,W,E,E,E,W,W,E,E,E,W,W,W,E,E,W,W,9999,South,318
19,5,1,1,3,1,17,5,19,3,1000,1000,2,2,1101,South,1100,318,E,E,G,W,W,W,E,E,W,W,G,E,E,W,W,E,E,E,W,W,E,E,E,W,W,9999,South,517
19,4,1,1,3,1,16,5,19,3,1000,1000,4,1000,1101,South,1101,517,W,W,W,W,W,E,E,G,W,W,W,E,E,W,W,E,E,E,W,W,E,E,E,W,W,9999,South,516
19,3,1,1,3,1,15,5,7,1,1000,1000,6,1000,1001,South,1101,516,W,W,W,W,W,W,W,W,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,9999,West,515
18,3,1,1,3,1,15,6,7,1,1000,1000,6,1000,1011,West,1101,515,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,E,W,E,E,W,E,E,E,E,W,9999,West,514
17,3,1,1,3,1,15,6,7,1,1000,1000,5,1000,11,West,1101,514,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,9999,West,513
16,3,1,1,3,1,15,5,7,1,1000,1000,3,1000,1011,West,1101,513,W,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,G,E,E,E,9999,North,512
3,6,6,9,9,6,18,5,18,9,6,6,16,19,11,East,0,-5,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,2,East,-6
4,6,5,9,9,6,18,4,19,9,4,5,16,18,1111,East,0,-6,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,3,North,-7
4,7,6,9,9,7,18,4,19,9,4,5,17,16,1110,North,0,-7,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,G,4,North,-8
4,8,6,9,10,7,18,4,19,8,3,7,18,16,1111,North,0,-8,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,G,W,W,W,W,W,5,North,-9
4,9,7,9,9,7,18,3,19,7,3,7,20,17,110,North,0,-9,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,W,W,W,W,W,6,East,-10
5,9,7,9,9,7,19,3,19,7,2,6,20,15,111,East,0,-10,W,E,E,E,E,E,E,E,W,E,W,E,E,E,G,W,W,W,W,W,W,W,W,W,W,7,East,-11
6,9,7,8,9,7,18,3,18,7,2,5,18,15,11,East,0,-11,E,E,E,E,W,E,E,W,G,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,8,East,-12
7,9,7,8,9,8,18,4,18,6,1,3,16,15,101,East,0,-12,E,E,E,W,E,E,W,G,E,G,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,8,East,187
7,9,1,1,9,9,19,4,18,5,1000,2,17,14,101,East,1000,187,E,E,E,W,E,E,W,E,E,E,E,E,E,W,G,W,W,W,W,W,W,W,W,W,W,8,South,186
7,8,1,1,10,9,19,4,18,6,1000,4,16,14,1110,South,1000,186,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,W,W,W,W,7,South,185
7,7,1,1,11,9,18,4,19,6,1000,6,14,12,1101,South,1000,185,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,7,South,184
7,6,1,1,12,9,18,3,18,6,1000,8,14,12,1110,South,1000,184,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,6,East,183
8,6,1,1,12,9,17,3,18,7,1000,7,12,10,11,East,1000,183,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,6,East,182
9,6,1,1,11,9,16,3,18,6,1000,5,10,10,1111,East,1000,182,E,E,E,E,W,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,W,5,North,181
9,7,1,1,12,9,17,3,18,5,1000,5,12,12,1110,North,1000,181,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,6,North,180
9,8,1,1,12,8,17,3,18,4,1000,3,13,12,1111,North,1000,180,E,E,E,E,E,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,W,W,W,W,W,5,East,179
10,8,1,1,12,8,16,3,18,5,1000,2,11,10,1101,East,1000,179,E,E,E,E,W,W,E,E,E,E,E,E,E,W,G,W,E,E,E,E,W,W,W,W,W,4,East,178
10,8,1,1,12,8,16,4,18,6,1000,2,10,9,1101,East,1000,178,E,E,E,E,W,W,E,E,E,E,E,E,E,W,G,W,E,E,E,E,W,W,W,W,W,4,East,177
10,8,1,1,12,7,15,4,18,7,1000,3,9,9,1101,East,1000,177,E,E,E,E,W,W,E,E,E,G,E,E,E,W,E,W,E,E,E,E,W,W,W,W,W,4,East,176
10,8,1,1,12,8,16,4,18,7,1000,2,10,8,1101,East,1000,176,E,E,E,E,W,W,E,E,E,E,E,E,E,W,G,W,E,E,E,E,W,W,W,W,W,4,North,175
10,9,1,1,12,8,16,3,18,8,1000,3,12,10,111,North,1000,175,W,E,E,E,E,E,E,E,W,G,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,5,East,174
11,9,1,1,12,7,16,4,18,7,1000,3,10,10,11,East,1000,174,E,E,E,G,E,E,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,4,East,173
12,9,1,1,11,7,16,3,19,7,1000,3,10,8,111,East,1000,173,E,G,E,E,W,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,3,East,172
13,9,1,1,11,6,17,3,19,8,1000,5,10,7,101,East,1000,172,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,2,East,171
13,9,1,1,11,7,17,3,19,8,1000,4,10,6,101,East,1000,171,G,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,2,East,170
13,9,1,1,11,7,18,3,19,9,1000,4,11,7,101,East,1000,170,G,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,W,W,W,W,W,2,South,169
13,8,1,1,11,6,19,3,19,8,1000,4,11,7,1111,South,1000,169,G,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,W,W,W,W,1,South,168
13,7,1,1,11,7,19,3,19,9,1000,2,10,7,1101,South,1000,168,E,E,E,W,E,E,W,E,E,E,G,E,E,W,E,W,E,E,E,E,E,E,E,W,E,2,West,367
12,7,1,1,3,1,19,4,19,8,1000,1000,10,7,1011,West,1100,367,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,3,West,366
